rank,track_id,name,artists,album,repeat_intent,bpm,mood,energy,dance,valence,camelot,listen_count,last_listened_at,spotify_url
83,67q8yivDoOPXCYodi1zTix,Glue Myself Shut,Noah Kahan,Cape Elizabeth,currently_listening,73.00,163.00,31.00,62.00,70.00,3B,1,2026-07-14T03:33:53.676Z,https://open.spotify.com/track/67q8yivDoOPXCYodi1zTix
84,1JcIXOir94YUYBt2cXTzn2,Growing Sideways,Noah Kahan,Stick Season,currently_listening,178.00,137.00,29.00,52.00,56.00,9B,1,2026-07-14T03:36:16.315Z,https://open.spotify.com/track/1JcIXOir94YUYBt2cXTzn2
85,4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,Noah Kahan,Stick Season,currently_listening,121.00,147.00,63.00,52.00,32.00,5B,1,2026-07-14T03:36:00.297Z,https://open.spotify.com/track/4O2rRsoSPb5aN7N3tG6Y3v
86,07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,Noah Kahan,Stick Season,currently_listening,120.00,125.00,38.00,66.00,21.00,11B,1,2026-07-14T03:53:45.993Z,https://open.spotify.com/track/07UFnnK3uPIuKv5Rs9TmXl
87,0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,Stick Season,currently_listening,118.00,196.00,50.00,66.00,80.00,11B,1,2026-07-14T03:34:49.807Z,https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv
88,52DudaVZObvmBgEX6IObHX,No Complaints,Noah Kahan,Stick Season (We'll All Be Here Forever),currently_listening,120.00,122.00,21.00,69.00,32.00,3B,1,2026-07-14T03:35:21.687Z,https://open.spotify.com/track/52DudaVZObvmBgEX6IObHX
89,3iU2qsthCTo5EeTE03l3Si,Doors,Noah Kahan,The Great Divide,currently_listening,164.00,191.00,64.00,60.00,67.00,10A,1,2026-07-14T03:33:17.628Z,https://open.spotify.com/track/3iU2qsthCTo5EeTE03l3Si
90,0p1hBWPaSxUDTSa32PyhnU,She Calls Me Back,"Noah Kahan,Kacey Musgraves",She Calls Me Back (with Kacey Musgraves),currently_listening,128.00,206.00,68.00,75.00,63.00,1B,1,2026-07-14T03:34:45.360Z,https://open.spotify.com/track/0p1hBWPaSxUDTSa32PyhnU
91,22VHOlVYBqytsrAqV8yXBK,Dial Drunk,"Noah Kahan,Post Malone",Dial Drunk (with Post Malone),currently_listening,112.00,197.00,61.00,67.00,69.00,4B,1,2026-07-14T03:32:47.690Z,https://open.spotify.com/track/22VHOlVYBqytsrAqV8yXBK
92,3A5rfmGdSmfcNqIURUJt4z,All I Need Is You,NOMARKMORE,Exhibition Number Zero,currently_listening,176.00,166.00,53.00,47.00,66.00,1A,1,2026-07-14T03:40:49.328Z,https://open.spotify.com/track/3A5rfmGdSmfcNqIURUJt4z
93,5N7Cdi5Te9E3rejjuyRwll,Your Chaos,NOMARKMORE,Exhibition Number Zero,currently_listening,124.00,184.00,45.00,74.00,65.00,2B,1,2026-07-14T03:40:45.675Z,https://open.spotify.com/track/5N7Cdi5Te9E3rejjuyRwll
